cost,emission,discomfort,dummy,elec import elecGrid,rooftop pv elecGrid,elec import fuelGrid,heatpump heatGrid,heatpump_ac heatGrid,electrolyzer storageGrid,fuel cell storageGrid,battery storage invest[MW(h)],buffer tank invest[MW(h)],electrolyzer invest[MW(h)],fuel cell invest[MW(h)],h2 storage invest[MW(h)],heatpump invest[MW(h)],heatpump_ac invest[MW(h)],rooftop pv invest[MW(h)],gas boiler fuelGrid,gas boiler heatGrid,gas boiler invest[MW(h)],clo_lvl
0.004401,3.055743119,9.48,0.0,4.13435483903274,11.0554711539253,-4.13435483903274,-30.7513040941392,-0.765053213894924,,,0.0096219066136307,0.049151885721701,,,,0.0068725799531551,0.0043530651970183,0.0147676767653508,-7.52984788244029,-6.776863094199459,0.0042461080240623,medium_clothing
0.003693,3.739602832,13.67,0.0,1.23828003473302,9.73991237739003,-1.23828003469487,-17.819791386192563,-0.371816410651147,,,0.008913669744285,0.0649753895857236,,,,0.0052338038578751,0.0022773916757988,0.0115801729204262,-17.7908942650792,-16.01180483857118,0.0071354022786846,medium_clothing
0.004862,3.226453809,6.4,0.0,5.57797419775265,11.6798784308406,-5.57797419775265,-36.0986487540547,-1.03831640326218,,,0.0095987301448867,0.0608414572076841,,,,0.0082194741958654,0.005547042250594,0.0154508708322943,-5.22904475171522,-4.70614027654368,0.0034642717293467,medium_clothing
0.005397,2.719602832,5.84,0.0,6.66569321457561,12.6451431400091,-6.6656932145757,-42.0871813071847,-1.47316952899167,,,0.0096718437403372,0.0874951526440256,,,,0.0131222593431361,0.0062186913296735,0.0176736,,,,medium_clothing
0.003965,2.885257767,13.67,0.0,3.2102826486634,10.3712240687452,-3.2102826486634,-26.2478182118169,-0.45536696586261,,,0.0096717478952502,0.0487659416291093,,,,0.0060593289759668,0.0021920293214921,0.0132984595059254,-8.6659100477502,-7.799319042961921,0.0047800486372398,medium_clothing
0.00411,4.513140616,7.52,0.0,1.65514868473336,9.99897665179467,-1.65514868473336,-20.03759173944249,-0.544072645839087,,,0.0091107307289481,0.0712407446801627,,,,0.0055858689836784,0.0035367664600238,0.0118445608107933,-21.1102307605328,-18.99920768447817,0.008025906394333,medium_clothing
0.003572,3.909602832,15.33,0.0,1.34760990345145,8.91621617516886,-1.34760990345146,-15.845775964798058,-0.0561132150409648,,,0.0085239945757882,0.0545480260374493,,,,0.0046756870168799,0.0003718049424118,0.0105007312629828,-18.480627012864,-16.63256431157759,0.007147059905038,medium_clothing
0.004353,3.733573572,7.52,0.0,3.76300349424968,10.5204773508557,-3.76300349424968,-28.3694234507356,-0.723350600138676,,,0.0089561009012549,0.0537397688638941,,,,0.0060092578546144,0.0043530113715362,0.0132668359456868,-12.0916839715626,-10.88251557435605,0.0066328491341538,medium_clothing
0.003861,3.569602832,12.0,0.0,2.13354153547058,10.0629099529148,-2.13354153547058,-21.87403347529805,-0.517513764513503,,,0.0090987342991397,0.0701700187530564,,,,0.0055114713629843,0.0029167691628415,0.0119549031947854,-14.8466330312151,-13.36196972809356,0.0071808234287184,medium_clothing
0.003763,3.224447331,15.33,0.0,3.29713527551459,9.09997206207039,-3.29713527551459,-23.1605806287985,,,,0.0091684745419613,0.0389258689490997,,,,0.004910663844795,,0.0113134369605777,-10.3367224346559,-9.30305019119025,0.0056716177314273,medium_clothing
0.004931,3.226806853,6.12,0.0,5.82762122830816,11.7610692731648,-5.82762122830816,-37.0529142332096,-1.26302516589509,,,0.0095934878564777,0.0612155005494067,,,,0.0084645828249349,0.0055472273593196,0.0156054025850741,-4.67072272794447,-4.203650455150051,0.0030758838909182,medium_clothing
0.004819,3.395951357,6.12,0.0,5.53477200651242,11.1204608590819,-5.53477200651242,-35.1668035163356,-0.913149215230024,,,0.0096162838316795,0.0567777032340363,,,,0.0075718239835562,0.0055472497080297,0.0149334246759255,-6.25832991343192,-5.63249692208681,0.0040170237930218,medium_clothing
0.003666,5.062102832,12.83,0.0,1.34138376947795,7.53449863920684,-1.34138376947795,-11.83013339674394,-0.0338811022742679,,,0.0091924796427056,0.0415779126226843,,,,0.0042040853612878,0.000271048818214,0.0080848087972459,-24.8339837931778,-22.350585413886748,0.0074636411824983,medium_clothing
0.003844,5.055120176,10.04,0.0,1.30579254858346,8.35754824463733,-1.30579254858346,-14.24370856786825,-0.105775306170169,,,0.0097127415453931,0.0564048653792094,,,,0.0049024224745162,0.0007649720371123,0.0089708358613785,-24.8754500317606,-22.38790502858447,0.007681689714777,medium_clothing
0.004541,2.039602832,13.67,0.0,4.99902654790902,11.7290391200346,-4.99902654790902,-34.983866299830495,-0.557412602690926,,,0.0102001147108777,0.0750994275123107,,,,0.0089295911462774,0.0019034485988234,0.0168918094968991,,,,medium_clothing
0.0051,2.209602832,9.2,0.0,5.41569321457591,13.1940981766268,-5.4156932145757,-39.0135992983445,-1.65921188042694,,,0.0116824755494193,0.0945037723194035,,,,0.0130667845201472,0.0062182044738778,0.0176736,,,,medium_clothing
0.004487,3.225740202,8.36,0.0,4.51746920751558,10.9623793008635,-4.51746920751558,-31.7426133301016,-0.80472757245641,,,0.0096300522323925,0.0481578188993782,,,,0.0067629275845427,0.0043530447470285,0.0145275608757796,-7.60513072111761,-6.84461764899946,0.0042493176912615,medium_clothing
0.00417,4.242277213,7.52,0.0,2.48498411989196,10.0197552090538,-2.48498411989196,-23.1325898036856,-0.602986686017125,,,0.0091039342688737,0.0727642348524844,,,,0.0056172032900736,0.0042451512133965,0.011907074210138,-17.757996106403,-15.98219649577301,0.0080589862342186,medium_clothing
0.004245,2.885494151,11.16,0.0,3.67913760862523,11.0338693998491,-3.67913760862523,-29.2053945220095,-0.766970962813695,,,0.0095182754579239,0.0476447570327582,,,,0.0066683763240655,0.0042460158849902,0.0146925882797973,-7.61499453780623,-6.85349508402564,0.0045200002802753,medium_clothing
0.003929,4.242855769,9.76,0.0,1.25050334719787,10.0583656778139,-1.25050334723481,-18.46146556345806,-0.495122516770851,,,0.0091145705734736,0.069711694982885,,,,0.0055158546088854,0.0029025774147334,0.0118092421696753,-20.5316303821069,-18.47846734389596,0.0074225108999496,medium_clothing
0.004041,5.054852739,7.52,0.0,1.1607828699893,9.16829661482056,-1.16078286998804,-16.36439654629557,-0.366368679248203,,,0.0097755536848224,0.0737821497572125,,,,0.0055676339474456,0.0026018275599944,0.01023848085545,-25.1994132448322,-22.67947192034004,0.0079758995393348,medium_clothing
0.003418,4.249602832,18.67,0.0,1.5961399348739,7.50088296894214,-1.5961399348739,-12.23183995377933,,,,0.0087230228502694,0.0339698064874929,,,,0.0031769434761793,,0.0086745001460771,-19.7930568653378,-17.81375117880396,0.0074674834078348,medium_clothing
0.003816,4.249602832,11.16,0.0,1.21962818562248,9.47359321257795,-1.21962818562276,-17.20112107742565,-0.364488305831118,,,0.009206853583975,0.0689674571837207,,,,0.0054246740887847,0.0023635240794963,0.0109604290191505,-20.6380337283434,-18.57423035550994,0.0071768024532039,medium_clothing
0.004254,4.072279503,7.24,0.0,3.28611562509481,10.060499680911,-3.28611562509481,-25.9889188675596,-0.68791617451764,,,0.0090983625540057,0.0706529570730244,,,,0.0056946517525862,0.0042449066856275,0.0119583224824384,-15.024996303838,-13.52249667345431,0.008056466964181,medium_clothing
0.004172,5.596013668,5.84,0.0,1.28280317205488,8.84644079425127,-1.28280317205488,-15.624130395868551,-0.384368341025729,,,0.0098184418131908,0.0725385603029334,,,,0.0058234995096007,0.0030612045737701,0.0093849451025916,-27.902255080276,-25.112029572248208,0.0087251546458629,medium_clothing
0.003639,3.739602832,14.5,0.0,1.33160688458145,9.35159526124944,-1.33160688452801,-17.331005118867658,-0.137255684776798,,,0.0091208393781366,0.0604876971008229,,,,0.0048955541603736,0.0008233362799982,0.0111982198986163,-17.581447869414,-15.82330308247248,0.0071078836366706,medium_clothing
0.004081,3.055017366,11.72,0.0,3.40301696570593,10.4235288789972,-3.40301696570593,-27.2917793379266,-0.640460946837179,,,0.0089159885274671,0.0502505317564336,,,,0.006111235168734,0.0036644373682244,0.0136357869604494,-9.16714215400565,-8.25042793862125,0.0050445169863988,medium_clothing
0.003873,3.739602832,11.44,0.0,1.86193870283111,10.0426186808505,-1.86193870283111,-20.85841833716104,-0.513041978685077,,,0.0090997245166594,0.0702323875728917,,,,0.0055137582927495,0.00291673409355,0.011945795238207,-16.391264250781,-14.752137825702828,0.0071968253563976,medium_clothing
0.004345,2.546915252,12.0,0.0,4.30580071301519,11.4618275792765,-4.30580071301519,-31.7005172867487,-0.855349153144643,,,0.0095975608086895,0.0520696659036803,,,,0.0072296170027061,0.0042473579429579,0.0154853404299284,-4.34625171110899,-3.911626539998119,0.0029566331761118,medium_clothing
0.004584,3.225886042,7.8,0.0,4.72277317056148,11.1378420040479,-4.72277317056148,-32.6995123304842,-0.820189437955471,,,0.0096196106921638,0.0502000353587688,,,,0.0072058888455721,0.0047242730831435,0.0148353557522468,-7.14518475347407,-6.43066627812664,0.0040888776416172,medium_clothing
0.004305,3.225547501,9.48,0.0,4.2817989985555,10.7204511447039,-4.2817989985555,-30.2110962187453,-0.738316993081357,,,0.0089092584343225,0.0502679259105481,,,,0.0064203853680938,0.0043530111646011,0.0136976899210745,-8.13296759961879,-7.3196708396592305,0.0044613097090613,medium_clothing
0.005286,3.226957617,5.0,0.0,6.1450049467943,12.5100144625075,-6.1450049467943,-39.5876994355421,-1.56490031488274,,,0.0095459305371981,0.0778431451178087,,,,0.0104479477671496,0.0075446642197045,0.0170072933877839,-3.95927171773772,-3.56334454596393,0.00291002746507,medium_clothing
0.003932,5.666265468,8.64,0.0,1.27638928986271,7.85949660295801,-1.27638928986271,-12.42643085234631,-0.0635222070925627,,,0.009516656318345,0.0476874810034263,,,,0.0044891701508331,0.0004571265306276,0.008347428643359,-28.3030728154774,-25.47276553392333,0.007761955960087,medium_clothing
0.003938,3.563209406,11.16,0.0,2.58770309180173,10.056501420856,-2.58770309180173,-23.4545565890058,-0.557125505527813,,,0.0090979641878652,0.0702183310821937,,,,0.0055333182772141,0.0035233460610933,0.0119619866283839,-13.792225219672,-12.41300269770492,0.0071135466319323,medium_clothing
0.003921,4.784154766,9.2,0.0,1.17866301345853,9.01601808038982,-1.17866301345853,-16.13319408902967,-0.317385224358804,,,0.0097844054283971,0.0752409030428857,,,,0.005603587778723,0.0023794439378974,0.009977549875878,-23.6702984404033,-21.30326859636289,0.0078269885483045,medium_clothing
0.005235,2.209602832,8.92,0.0,5.41569321457569,13.8026562580505,-5.4156932145757,-39.7225481561879,-2.00867570232158,,,0.0129947409243948,0.119844676182237,,,,0.0139240762426135,0.00835765342005,0.0176736,,,,medium_clothing
0.00368,4.520436165,12.83,0.0,1.29144730783727,8.41057581395403,-1.29144730783725,-14.63701819864164,-0.0843298512207795,,,0.009531648346539,0.0599173297452182,,,,0.0049838056396323,0.0006086363834199,0.0091999701316006,-21.9665878050014,-19.76992902450134,0.0071904629297658,medium_clothing
0.004889,1.869710509,13.67,0.0,4.58262379550048,12.6218227713002,-4.58262379550049,-34.6278367813412,-0.364290293994831,0.242923613868035,-0.216198833008016,0.0136423682044898,0.0867292264096661,7.296655717781859e-05,0.0001055657032536,0.216350731506113,0.0084461627833721,0.0011655619663472,0.0176736,,,,medium_clothing
0.004885,2.209602832,10.04,0.0,5.41569321457541,12.4322122205799,-5.41569321457569,-37.766702680563,-1.16271919306533,,,0.0097278566461258,0.0777281927865125,,,,0.0110142997089017,0.0055474438939429,0.0176736,,,,medium_clothing
0.004241,4.242124071,6.96,0.0,2.91941031165025,9.99238997295231,-2.91941031165025,-24.560576043278,-0.600926958220669,,,0.0091086102747569,0.0729878524428541,,,,0.0056352058921125,0.0042451260427515,0.011864064611036,-16.7822038699197,-15.103983482927733,0.0082274596723891,medium_clothing
0.003814,4.784569554,10.6,0.0,1.26238843162882,8.6146457695115,-1.26238843162882,-15.0688169797483,-0.155006478921248,,,0.0098061042186458,0.0643457103825099,,,,0.0052050868706524,0.0011309415133445,0.0093379146958387,-23.4846813719302,-21.13621323473867,0.007370676595681,medium_clothing
0.00396,4.072868793,9.76,0.0,1.72163768548948,9.99121666196315,-1.72163768548948,-20.29556918418391,-0.515414858126939,,,0.0091073591958254,0.0707537077395118,,,,0.005543994872736,0.0030555090667003,0.0118755719539759,-18.5392773209026,-16.68534958881245,0.0074081836381333,medium_clothing
0.005368,2.379602832,7.52,0.0,5.83235988124235,13.7433390083182,-5.83235988124235,-40.9523499715039,-1.94334015513866,,,0.0124859726367045,0.119424970197205,,,,0.0143894755106847,0.0083575116406244,0.0176736,,,,medium_clothing
0.005006,2.379602832,8.64,0.0,5.83235988124235,12.4129351549863,-5.83235988124235,-39.0113198676708,-1.11293410491055,,,0.0095233269533569,0.0780537514074124,,,,0.0110635087838198,0.0054856085963696,0.0176736,,,,medium_clothing
0.00385,3.05487808,17.0,0.0,3.4259703073355,9.13073152411936,-3.4259703073355,-23.246151061137,,,,0.0090788056515426,0.0404004394737747,,,,0.0055019851459478,,0.0121382056039798,-9.11486355764563,-8.20337720188109,0.0051977462860504,medium_clothing
0.003858,4.079602832,10.88,0.0,1.26749832290433,9.94245969479432,-1.26749832290433,-18.41128308656812,-0.49404207368113,,,0.008957100284152,0.0680772846125444,,,,0.0055038293665133,0.0027223711056279,0.0117735518932701,-19.5955088877995,-17.63595799901954,0.0071272632958762,medium_clothing
0.004028,3.902818094,9.48,0.0,2.43281693318712,10.0651099912391,-2.43281693318712,-22.8954585799948,-0.584208815196235,,,0.0091044828821659,0.0708168468542482,,,,0.0055603593948219,0.00353088788693,0.0119020281006264,-16.0078591046211,-14.40707319415903,0.0074639577408095,medium_clothing
0.003926,3.739602832,10.88,0.0,2.17632405744669,10.0252866794585,-2.17632405744669,-21.98062214354952,-0.526859964337799,,,0.0091007208735837,0.0704223305601094,,,,0.0055286864823982,0.0030553494434293,0.0119366308117829,-15.6857129598933,-14.11714166390409,0.0071947738828205,medium_clothing
0.003761,3.224641286,17.83,0.0,3.51114557526534,8.55192456198656,-3.51114557526534,-21.8760027912209,,,,0.0091898968748016,0.0360613332652284,,,,0.0047390699578308,,0.0111163957313095,-9.85750215438481,-8.87175193894635,0.0054582455132145,medium_clothing
0.003755,3.739602832,12.83,0.0,1.32765883365177,9.88412567761298,-1.32765883365171,-18.70184024677617,-0.480761309965858,,,0.008864571245125,0.0674434105506587,,,,0.0054908524349709,0.0026176652813937,0.0118375212731567,-17.5903081816115,-15.8312773634503,0.007119702231978,medium_clothing
0.003913,5.596723651,8.92,0.0,1.27232173918309,7.87631976983702,-1.27232173918309,-12.481118591556273,-0.0670397709443915,,,0.0095437732346422,0.0477677825428929,,,,0.0045076416163384,0.0004717705753961,0.0083728775024926,-27.9296830654738,-25.13671475892496,0.0077512075424306,medium_clothing
0.005601,2.549602832,6.12,0.0,6.24902654790773,14.0101876852949,-6.24902654790903,-42.6115693812,-2.25480011002202,,,0.0127479139439343,0.135811919128217,,,,0.0158106266140518,0.0083581241042018,0.0176736,,,,medium_clothing
0.004042,4.242433713,8.64,0.0,1.79716006384552,10.0525837244355,-1.79716006384552,-20.619211254418826,-0.579246724460855,,,0.0091073103545846,0.071003416222677,,,,0.0055713288928694,0.0035346490613241,0.0118760211925433,-19.3024884865543,-17.37223963790595,0.0078868191884924,medium_clothing
0.004037,5.596363288,7.24,0.0,1.29947426502703,8.36098418614645,-1.29947426502709,-14.058149451414788,-0.305802570448334,,,0.0098222202714961,0.0554885827569422,,,,0.00497933347081,0.0023515489806572,0.0088628469962909,-27.8667645072279,-25.08008805650529,0.0081476468666494,medium_clothing
0.003643,4.249602832,13.67,0.0,1.23203448848092,8.70366266494688,-1.23203448848092,-15.25606566275065,-0.104967357428918,,,0.0093531612382816,0.0666288723173543,,,,0.0052658050494012,0.0007332197167939,0.0096147006957787,-20.6101912004767,-18.54917208042449,0.0071904892211992,medium_clothing
0.003945,4.78412319,8.92,0.0,1.17601550150184,9.14808263952009,-1.17601550150522,-16.369312567119152,-0.364631046893678,,,0.0097013240623812,0.0736345224724795,,,,0.0056017016830246,0.0026016539046633,0.0102002072279624,-23.6760663643358,-21.30845972789333,0.0078617259587356,medium_clothing
0.004953,3.565644593,5.28,0.0,5.70223806493482,11.3151544582664,-5.70223806493482,-36.0099775642815,-1.03407348646972,,,0.0096098651876039,0.0601852090996456,,,,0.0078231791274234,0.0062189252425064,0.0151226329456887,-6.81590463425113,-6.134314170827275,0.0043544978511133,medium_clothing
0.003989,4.072768406,9.48,0.0,1.84998093159991,10.0245723047714,-1.84998093159991,-20.80397398023609,-0.553062336311575,,,0.0091058550055622,0.0709041960090601,,,,0.0055656261493923,0.0035323164699991,0.0118894073985429,-18.2506940899827,-16.42562468098448,0.007518620344474,medium_clothing
0.003826,3.393136704,12.83,0.0,2.28897647217483,10.0661280595814,-2.28897647217483,-22.41544531554292,-0.517364862778374,,,0.0090978492107385,0.0701443497272386,,,,0.0055088240268716,0.0029206807518495,0.0119630441805448,-13.5271413814663,-12.17442724331964,0.0071134518693404,medium_clothing
0.003534,4.520436165,15.33,0.0,1.37422709354127,7.79245885379236,-1.37422709354127,-12.68328812531859,-0.0429528039166611,,,0.009173698465199,0.0474294273427056,,,,0.0044040457417857,0.0003436224313652,0.0083450750721008,-21.7808113882404,-19.60273024941321,0.0073460018827537,medium_clothing
0.005911,2.209729465,7.8,0.0,5.4160035904308,14.1165159815491,-5.41600359043559,-40.7196179504535,-2.10036180965129,0.307712561946138,-0.275282658181355,0.0152986301544626,0.118917539628801,0.0001043075751075,0.0001241503439617,0.3,0.0177881085478275,0.0083576863571752,0.0176736,,,,medium_clothing
0.004841,3.73482196,5.28,0.0,5.39991208554051,11.1490669436723,-5.39991208554051,-34.4113889592132,-0.977587963864356,,,0.0096322824175247,0.0554202500779663,,,,0.0069454894573106,0.0062189294475507,0.01446181965923,-8.42496055567401,-7.582464500107314,0.0052594847247377,medium_clothing
0.00385,3.054878049,17.83,0.0,3.42594307207583,8.97393360607923,-3.42594307207583,-22.6360352195159,,,,0.0090788192151613,0.0403998658802792,,,,0.0055019251380763,,0.0121380808466939,-9.11492450795019,-8.2034320571588,0.0051977806321119,medium_clothing
0.005362,1.869685222,11.44,0.0,4.58256181864628,14.2212482864382,-4.58256181864629,-37.3283429404655,-1.83244704383517,0.184684251745068,-0.163561336619808,0.0160553005640241,0.118863214155479,6.2363621296973e-05,8.07749615697393e-05,0.179358051800052,0.0148276781124128,0.006221910574887,0.0176736,,,,medium_clothing
0.004189,6.141887238,5.56,0.0,1.23069807389078,8.23577075450401,-1.23069807389078,-12.99093324338264,-0.407175907433173,,,0.0098417582876012,0.0497724674691088,,,,0.004901858571471,0.0032898714644105,0.0085999770489674,-31.0217955133839,-27.91961596204549,0.0090012235120503,medium_clothing
0.00431,2.716018905,11.44,0.0,3.960796471135,11.2354215559545,-3.960796471135,-30.4843459376318,-0.820229135072051,,,0.0096076015238764,0.0503373379334334,,,,0.007006516751425,0.004246452089769,0.0151893610415526,-6.05068176364118,-5.4456135872770695,0.0039427136346045,medium_clothing
0.004235,3.902634421,7.8,0.0,3.34458858175178,10.2813363983339,-3.34458858175178,-26.403078025716603,-0.674460505506912,,,0.0090697180937248,0.0643462686272976,,,,0.0058504811128977,0.0042449354017677,0.0122217923719015,-13.9606286000301,-12.56456574002951,0.0076660183791948,medium_clothing
0.004218,3.394392936,9.48,0.0,3.66388513596911,10.4717457579704,-3.66388513596911,-28.0044780640359,-0.674998469327467,,,0.0089400132062239,0.0523958839909696,,,,0.00591506908974,0.0043530346254257,0.0134148095220771,-10.4484477494033,-9.40360297446295,0.0057314578987401,medium_clothing
0.004759,3.734725338,5.56,0.0,5.15206294768056,10.9382516072874,-5.15206294768056,-33.4083584209629,-0.875009959732759,,,0.0096386943137495,0.0542783582661625,,,,0.0066945180185526,0.0055474334827402,0.0142728103020666,-8.98065817096663,-8.08259235386992,0.0053657793305902,medium_clothing
0.004279,4.242054929,6.68,0.0,3.1591432193609,9.97212311281654,-3.1591432193609,-25.3256909379864,-0.600084441925891,,,0.0091127327447237,0.0731885964500101,,,,0.0056512387777815,0.0042452593645057,0.0118261463994227,-16.2438091061739,-14.61942819555656,0.0083035231520483,medium_clothing
0.005865,2.549602832,5.84,0.0,6.24902654790904,14.1726393575277,-6.24902654790902,-43.2724535995983,-2.45448847945078,,,0.0151057309918054,0.14655678767103,,,,0.0185831980971894,0.0083583103909209,0.0176736,,,,medium_clothing
0.003761,3.22464348,16.17,0.0,3.51169322663956,9.00846883321258,-3.51169322663956,-22.9653853319928,,,,0.0091898465153016,0.0361015482400495,,,,0.0047394733397786,,0.011116858934727,-9.85628516821645,-8.87065665139481,0.0054558322290499,medium_clothing
0.004063,2.715796638,13.67,0.0,3.62884390949871,10.6159696336736,-3.62884390949871,-28.0508696257035,-0.43461260091636,,,0.0096546115664499,0.0502930110743716,,,,0.0066593993369042,0.0021215760481783,0.0138036028172232,-6.79443522072983,-6.11499169866652,0.0041872314001698,medium_clothing
0.004225,3.733378261,8.36,0.0,3.58798964101219,10.390616302983,-3.58798964101219,-27.2522119690418,-0.724088275230071,-2.8159009141364597e-11,,0.0090514132442734,0.0621945862453913,,,,0.0058712029287855,0.0043530437625953,0.0123901591909756,-12.4833800180764,-11.23504201627908,0.0068477125716272,medium_clothing
0.004012,3.733090865,10.04,0.0,2.6439725506486,10.0148827612757,-2.6439725506486,-23.7134983405139,-0.5816987667727,,,0.0090985120845434,0.0726581127581671,,,,0.0055871872930937,0.0036636004048943,0.011956947110243,-14.6003853900052,-13.1403468510079,0.0071638800652446,medium_clothing
0.004437,3.395329758,8.08,0.0,4.55845700782072,10.5472372660898,-4.55845700782072,-31.0744003237239,-0.641326767181031,,,0.0088980552308932,0.0502230491620985,,,,0.0064323358246164,0.004353025465864,0.0139058998188619,-8.44598074138763,-7.60138266724973,0.0047008510140577,medium_clothing
0.004223,6.143946723,5.28,0.0,1.25395780472069,8.29121260417902,-1.25395780472069,-13.39051893286088,-0.448874627557805,,,0.0098274849944924,0.0519812089320844,,,,0.0050794770978194,0.0036006882369339,0.0087076539185663,-30.9809237555539,-27.882831379996368,0.0092190942998011,medium_clothing
0.005141,2.379602832,8.08,0.0,5.83235988123862,12.7983792646824,-5.83235988124236,-39.6842193235734,-1.26821597175644,,,0.0113707838986522,0.0851589626514609,,,,0.0119938953559865,0.0055465749957304,0.0176736,,,,medium_clothing
0.003948,2.885182205,14.5,0.0,3.30912423512521,9.92171235431024,-3.30912423512521,-25.6937086348964,,,,0.0096787636348728,0.0459817680512615,,,,0.0061363628708841,,0.0130916501020265,-8.44367171335482,-7.59930454201917,0.0048631750581834,medium_clothing
0.005185,3.227300814,5.28,0.0,6.27504349846939,12.04658795793,-6.27504349846939,-39.0504844797815,-1.15228187704052,,,0.0095638119574332,0.0711192322770893,,,,0.0097170665512281,0.0062188542180063,0.016480186331569,-3.66932379746,-3.302391417713998,0.0025324728197642,medium_clothing
0.004602,2.886838887,8.92,0.0,4.89159638215494,11.5162017236053,-4.89159638215494,-33.9531855478415,-1.00247346125956,,,0.0095972381251868,0.0560826616718908,,,,0.0078567257138843,0.004724296734153,0.0154948524680654,-4.90136173378492,-4.411225560407607,0.0030406429324343,medium_clothing
0.003824,3.739602832,12.0,0.0,1.58153311287262,10.0425610694298,-1.58153311287262,-19.87286444337333,-0.494702998156849,,,0.0091000673580341,0.0702949486821361,,,,0.0055038665754667,0.0027381662664321,0.011942641805459,-17.0205573239541,-15.3185015915586,0.0071601255161145,medium_clothing
0.00497,2.887665853,6.96,0.0,5.76647346558005,12.119218499192,-5.76647346558005,-37.7547505133626,-1.09313129332393,,,0.0095634239473547,0.0685643407983787,,,,0.0096380656941647,0.0055471803845079,0.0164916240612102,-2.94248998477708,-2.64824098629936,0.0021308892824539,medium_clothing
0.004493,3.734486605,6.68,0.0,4.59549213570807,10.5121492805999,-4.59549213570807,-30.8022153927199,-0.702900516583903,,,0.0091533145607903,0.0515907090924712,,,,0.0058537890886051,0.0047243000538504,0.0134095322571978,-10.22841481409,-9.20557333267898,0.0056284125153456,medium_clothing
0.004387,2.716564213,10.88,0.0,4.40886009597238,11.2659120039838,-4.40886009597238,-31.8988836854423,-0.853638584239698,,,0.0096074409359717,0.0514913039634791,,,,0.0071624017638836,0.0043531546372644,0.0151940948387915,-5.04812592898692,-4.54331333608826,0.0033428146318153,medium_clothing
0.00385,3.054878033,19.18,0.0,3.42592889234712,8.91785056729114,-3.42592889234712,-21.6125026570804,,,,0.0090788262775548,0.0403995672307852,,,,0.005501893892786,,0.0121380158872556,-9.11495624103956,-8.203460616935601,0.0051977985148257,medium_clothing
0.003883,4.079602832,10.6,0.0,1.30919808476806,9.95135890731275,-1.30919808478884,-18.71163394658334,-0.476693620907654,,,0.0091106613794228,0.0700580787477078,,,,0.0055099823258659,0.0027407330063115,0.0118451986832332,-19.5019252637681,-17.55173273739498,0.0071879818940557,medium_clothing
0.003544,3.733149577,18.67,0.0,3.19916415350204,7.60098764597535,-3.19916415350204,-18.40691132441214,,,,0.008683317439523,0.0291870329560128,,,,0.0032383808486135,,0.0090352839171323,-13.3547337874088,-12.01926040866802,0.0070992897327856,medium_clothing
0.004625,4.242783699,5.0,0.0,4.30731530634994,10.5815543471758,-4.30731530634994,-30.069294988002,-1.09385100751962,,,0.0089613382459129,0.0543070572420232,,,,0.0057236173906644,0.0075446642197044,0.0132186631889105,-13.6710619007092,-12.303955710638371,0.0075017964875499,medium_clothing
0.004245,2.546525024,12.83,0.0,3.95094286753102,11.2711170985506,-3.95094286753102,-30.2619009122704,-0.72491953574638,,,0.0096059650592182,0.0502821787146444,,,,0.0069919016984028,0.003666635565298,0.0152376006140959,-5.14048588769801,-4.62643729892819,0.0033859265244485,medium_clothing
0.003697,4.249602832,12.83,0.0,1.23035845980803,8.92523470240288,-1.23035845980803,-15.90883042593328,-0.137054823926363,,,0.0093039490263566,0.0664575552684573,,,,0.0052919166004702,0.0009329149286346,0.0100673514320443,-20.613952584958,-18.5525573264621,0.0071904779741466,medium_clothing
0.004269,3.055597107,10.32,0.0,4.00367067980983,10.7071918831254,-4.00367067980983,-29.6660348570835,-0.679452297320985,,,0.0090550021105254,0.0494954866666499,,,,0.0066164578021016,0.0043530731614582,0.0141355769367474,-7.82232931838568,-7.04009638654345,0.0044067371858894,medium_clothing
0.004857,2.887271673,7.52,0.0,5.44526273322305,11.9123321952723,-5.44526273322305,-36.4121619422574,-0.9321400029242,,,0.0095721346037562,0.0650096401737258,,,,0.0091487868226713,0.0047243022628907,0.0162348520378946,-3.66119074662761,-3.295071671967329,0.0025645309735827,medium_clothing
0.004356,3.055660851,9.76,0.0,4.01038344551568,10.9938535843246,-4.01038344551568,-30.2274607131306,-0.748266125585409,,,0.0095775502945763,0.0479427809219593,,,,0.0067101349025346,0.0043530520782624,0.0146516074252916,-7.80761498873248,-7.02685348985915,0.0043366125686739,medium_clothing
0.003519,3.909602832,17.0,0.0,2.00425034639287,8.23565910645332,-2.00425034639287,-15.858509117549811,,,,0.0086196657622001,0.0383701514079566,,,,0.0038899682751247,,0.0096136557749421,-17.0069784940522,-15.30628064464701,0.0071944157549753,medium_clothing
0.005226,2.379602832,7.8,0.0,5.83235988124235,13.0447649180729,-5.83235988124236,-40.2353843096265,-1.55207542563512,,,0.0114418526914462,0.0938618259325987,,,,0.0132294733761452,0.0062179887689797,0.0176736,,,,medium_clothing
0.004386,2.208514023,16.17,0.0,4.85152488647752,10.64705161753,-4.85152488647752,-31.6740722207616,,,,0.0095880948963645,0.0643174275708677,,,,0.0084721242460572,,0.0157643758261344,-1.26013129165754,-1.13411816249426,0.0011978097257557,medium_clothing
